Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                4527",-4.121747131838e+01,-2.077840727025e+02,5.722171626467e+00,-4.316019662953e+01,-2.075266692364e+02,5.719392119900e+00,-1.942725311153e+00,2.574034660987e-01,-2.779506567234e-03
"                4528",-4.121636099915e+01,-2.076878473907e+02,5.673769713979e+00,-4.315877759401e+01,-2.074303746278e+02,5.670766838104e+00,-1.942416594869e+00,2.574727628791e-01,-3.002875874167e-03
"                4529",-4.121013610882e+01,-2.075888879918e+02,5.630443811013e+00,-4.315220288709e+01,-2.073313661398e+02,5.627208276551e+00,-1.942066778268e+00,2.575218520638e-01,-3.235534461969e-03
"                4530",-4.120061816477e+01,-2.075012700699e+02,5.592283736605e+00,-4.314235328399e+01,-2.072436961433e+02,5.588831859123e+00,-1.941735119219e+00,2.575739265596e-01,-3.451877482468e-03
"                4531",-4.119349780344e+01,-2.074428809411e+02,5.561421853938e+00,-4.313488023363e+01,-2.071852762142e+02,5.557784533384e+00,-1.941382430193e+00,2.576047269182e-01,-3.637320554916e-03
"                4532",-4.119164319739e+01,-2.074184549770e+02,5.541200402133e+00,-4.313268439321e+01,-2.071608354704e+02,5.537389314124e+00,-1.941041195821e+00,2.576195065802e-01,-3.811088008217e-03
"                4533",-4.118988940345e+01,-2.074044863943e+02,5.536723184792e+00,-4.313063374028e+01,-2.071468769380e+02,5.532771319995e+00,-1.940744336829e+00,2.576094562835e-01,-3.951864796850e-03
"                4534",-4.118729470967e+01,-2.073957674988e+02,5.551084552568e+00,-4.312786896931e+01,-2.071381919179e+02,5.547009155067e+00,-1.940574259642e+00,2.575755808383e-01,-4.075397500528e-03
"                4535",-4.118316690454e+01,-2.073964317540e+02,5.583933019602e+00,-4.312354258000e+01,-2.071389237191e+02,5.579787034845e+00,-1.940375675459e+00,2.575080349478e-01,-4.145984757036e-03
"                4536",-4.117671019049e+01,-2.074031407921e+02,5.633373759554e+00,-4.311698822860e+01,-2.071457155375e+02,5.629161156951e+00,-1.940278038107e+00,2.574252546073e-01,-4.212602602282e-03
"                4537",-4.116899478407e+01,-2.074121178394e+02,5.694102814612e+00,-4.310935255948e+01,-2.071547437056e+02,5.689852667555e+00,-1.940357775405e+00,2.573741338850e-01,-4.250147056682e-03
"                4538",-4.116466445904e+01,-2.074281844085e+02,5.760072259622e+00,-4.310511833329e+01,-2.071708746104e+02,5.755836237856e+00,-1.940453874252e+00,2.573097980654e-01,-4.236021766668e-03
"                4539",-4.116425829110e+01,-2.074513958145e+02,5.824999319860e+00,-4.310480946747e+01,-2.071941523004e+02,5.820746954497e+00,-1.940551176374e+00,2.572435141801e-01,-4.252365362841e-03
"                4540",-4.116272034252e+01,-2.074739254849e+02,5.884157170495e+00,-4.310336165793e+01,-2.072167453751e+02,5.879914400343e+00,-1.940641315405e+00,2.571801097975e-01,-4.242770152090e-03
"                4541",-4.115656450460e+01,-2.074863695650e+02,5.933722609575e+00,-4.309727514849e+01,-2.072292539693e+02,5.929482144812e+00,-1.940710643889e+00,2.571155956630e-01,-4.240464763077e-03
"                4542",-4.114745718115e+01,-2.074924066155e+02,5.974212426010e+00,-4.308840262206e+01,-2.072353126326e+02,5.969986343055e+00,-1.940945440910e+00,2.570939828785e-01,-4.226082954970e-03
"                4543",-4.113914638813e+01,-2.074961226880e+02,6.006498740809e+00,-4.308023902125e+01,-2.072390365365e+02,6.002309488479e+00,-1.941092633118e+00,2.570861514907e-01,-4.189252330522e-03
"                4544",-4.113536432875e+01,-2.075011966971e+02,6.025304841538e+00,-4.307653678523e+01,-2.072441098853e+02,6.021114808361e+00,-1.941172456487e+00,2.570868117707e-01,-4.190033176381e-03
"                4545",-4.113615640953e+01,-2.075086133194e+02,6.026547199805e+00,-4.307732203700e+01,-2.072514776028e+02,6.022398587973e+00,-1.941165627467e+00,2.571357165718e-01,-4.148611831462e-03
"                4546",-4.113986579824e+01,-2.075153335495e+02,6.010298640564e+00,-4.308113642513e+01,-2.072581359940e+02,6.006180418171e+00,-1.941270626893e+00,2.571975554401e-01,-4.118222392786e-03
"                4547",-4.114522729473e+01,-2.075241635142e+02,5.979949156068e+00,-4.308651557311e+01,-2.072668789903e+02,5.975970010184e+00,-1.941288278383e+00,2.572845239303e-01,-3.979145883444e-03
"                4548",-4.115520337849e+01,-2.075399214284e+02,5.934775319330e+00,-4.309643072545e+01,-2.072825848689e+02,5.930885027003e+00,-1.941227346955e+00,2.573365595463e-01,-3.890292327018e-03
"                4549",-4.117179849526e+01,-2.075599509244e+02,5.873736272997e+00,-4.311288600902e+01,-2.073025370637e+02,5.869981929444e+00,-1.941087513759e+00,2.574138607334e-01,-3.754343553624e-03
"                4550",-4.119156558623e+01,-2.075752684010e+02,5.801353454869e+00,-4.313252126728e+01,-2.073177892206e+02,5.797680165281e+00,-1.940955681049e+00,2.574791803975e-01,-3.673289587443e-03
"                4551",-4.121394976910e+01,-2.075906482878e+02,5.725129150598e+00,-4.315471098554e+01,-2.073331173597e+02,5.721551077342e+00,-1.940761216442e+00,2.575309281490e-01,-3.578073256202e-03
"                4552",-4.123769844718e+01,-2.076107382373e+02,5.649386439023e+00,-4.317818423642e+01,-2.073531827755e+02,5.645882775729e+00,-1.940485789245e+00,2.575554618003e-01,-3.503663294098e-03
"                4553",-4.126335113238e+01,-2.076476921648e+02,5.578045203143e+00,-4.320357292586e+01,-2.073900923506e+02,5.574656635682e+00,-1.940221793479e+00,2.575998142153e-01,-3.388567460757e-03
"                4554",-4.129253957866e+01,-2.077120072526e+02,5.520025682698e+00,-4.323247732061e+01,-2.074544016114e+02,5.516726743361e+00,-1.939937741951e+00,2.576056412630e-01,-3.298939337599e-03
"                4555",-4.132031637942e+01,-2.077935135420e+02,5.480973316418e+00,-4.325990544760e+01,-2.075359472615e+02,5.477733072924e+00,-1.939589068181e+00,2.575662804827e-01,-3.240243493424e-03
"                4556",-4.134541103272e+01,-2.078895485241e+02,5.459924006676e+00,-4.328469384257e+01,-2.076320363004e+02,5.456708841568e+00,-1.939282809850e+00,2.575122236329e-01,-3.215165108484e-03
"                4557",-4.136882137384e+01,-2.080023521948e+02,5.454931847896e+00,-4.330780026452e+01,-2.077449166063e+02,5.451760134960e+00,-1.938978890683e+00,2.574355884920e-01,-3.171712936171e-03
"                4558",-4.139253983530e+01,-2.081307325493e+02,5.466805623042e+00,-4.333122496414e+01,-2.078734166031e+02,5.463650434247e+00,-1.938685128844e+00,2.573159461570e-01,-3.155188794484e-03
"                4559",-4.141117593500e+01,-2.082567082801e+02,5.497222651482e+00,-4.334960673068e+01,-2.079995173475e+02,5.494068640250e+00,-1.938430795673e+00,2.571909326165e-01,-3.154011232413e-03
"                4560",-4.141976894507e+01,-2.083690145906e+02,5.546554752912e+00,-4.335810084179e+01,-2.081119816899e+02,5.543406700524e+00,-1.938331896725e+00,2.570329006752e-01,-3.148052387507e-03
"                4561",-4.141644670437e+01,-2.084639246529e+02,5.614435649462e+00,-4.335472158601e+01,-2.082070785282e+02,5.611267144914e+00,-1.938274881637e+00,2.568461246731e-01,-3.168504547558e-03
"                4562",-4.140426722078e+01,-2.085422103018e+02,5.695814720260e+00,-4.334251519712e+01,-2.082855660115e+02,5.692617183813e+00,-1.938247976332e+00,2.566442902440e-01,-3.197536447462e-03
"                4563",-4.138665123207e+01,-2.086066069924e+02,5.780981403967e+00,-4.332494986923e+01,-2.083501619733e+02,5.777737310860e+00,-1.938298637160e+00,2.564450191513e-01,-3.244093107433e-03
"                4564",-4.136327681343e+01,-2.086503849570e+02,5.859581222855e+00,-4.330168896899e+01,-2.083941421827e+02,5.856250770073e+00,-1.938412155564e+00,2.562427743385e-01,-3.330452782204e-03
"                4565",-4.133334785159e+01,-2.086719090422e+02,5.926202516777e+00,-4.327192074388e+01,-2.084158334155e+02,5.922813208961e+00,-1.938572892285e+00,2.560756266658e-01,-3.389307815974e-03
"                4566",-4.129799688318e+01,-2.086740717397e+02,5.978475994064e+00,-4.323678365779e+01,-2.084181355339e+02,5.974995309990e+00,-1.938786774607e+00,2.559362058386e-01,-3.480684073990e-03
"                4567",-4.126141658888e+01,-2.086663214940e+02,6.023749657389e+00,-4.320043816186e+01,-2.084104941925e+02,6.020133750437e+00,-1.939021572981e+00,2.558273014341e-01,-3.615906952140e-03
"                4568",-4.122607561997e+01,-2.086588766731e+02,6.060947056882e+00,-4.316533302541e+01,-2.084031199748e+02,6.057197245575e+00,-1.939257405435e+00,2.557566982899e-01,-3.749811306985e-03
"                4569",-4.119025690147e+01,-2.086483707320e+02,6.083868474722e+00,-4.312970542627e+01,-2.083926388570e+02,6.079957762200e+00,-1.939448524797e+00,2.557318749859e-01,-3.910712522162e-03
"                4570",-4.115477334525e+01,-2.086350173635e+02,6.087617895374e+00,-4.309441102669e+01,-2.083792649942e+02,6.083531546623e+00,-1.939637681441e+00,2.557523693012e-01,-4.086348751181e-03
"                4571",-4.112577135357e+01,-2.086306831887e+02,6.070147324900e+00,-4.306560854227e+01,-2.083748702021e+02,6.065888404155e+00,-1.939837188694e+00,2.558129866369e-01,-4.258920744580e-03
"                4572",-4.110700639161e+01,-2.086462048761e+02,6.034704216899e+00,-4.304681072688e+01,-2.083903394368e+02,6.030236674381e+00,-1.939804335267e+00,2.558654393052e-01,-4.467542517859e-03
"                4573",-4.110187510552e+01,-2.086939717692e+02,5.984133700113e+00,-4.304168029518e+01,-2.084380274207e+02,5.979480668087e+00,-1.939805189654e+00,2.559443484466e-01,-4.653032026074e-03
"                4574",-4.111025100009e+01,-2.087694941810e+02,5.921122859326e+00,-4.304997812358e+01,-2.085134738648e+02,5.916303912856e+00,-1.939727123492e+00,2.560203161698e-01,-4.818946469728e-03
"                4575",-4.113002019240e+01,-2.088692807970e+02,5.848225393048e+00,-4.306974345517e+01,-2.086131976837e+02,5.843244901987e+00,-1.939723262777e+00,2.560831132816e-01,-4.980491060891e-03
"                4576",-4.115581263992e+01,-2.089792048430e+02,5.769723021441e+00,-4.309544667685e+01,-2.087230651533e+02,5.764625606462e+00,-1.939634036927e+00,2.561396896818e-01,-5.097414979002e-03
"                4577",-4.118457946311e+01,-2.090888331544e+02,5.691333100129e+00,-4.312416071842e+01,-2.088326467466e+02,5.686159540805e+00,-1.939581255313e+00,2.561864078799e-01,-5.173559324170e-03
"                4578",-4.121752392272e+01,-2.092019592922e+02,5.617991740093e+00,-4.315705249469e+01,-2.089457403551e+02,5.612780208215e+00,-1.939528571973e+00,2.562189370163e-01,-5.211531878145e-03
"                4579",-4.125011686212e+01,-2.093122229166e+02,5.548380323430e+00,-4.318948639903e+01,-2.090560074899e+02,5.543214098038e+00,-1.939369536903e+00,2.562154266892e-01,-5.166225391733e-03
"                4580",-4.127744793524e+01,-2.094086734545e+02,5.488302100576e+00,-4.321680703786e+01,-2.091524620724e+02,5.483158521059e+00,-1.939359102624e+00,2.562113821223e-01,-5.143579516924e-03
"                4581",-4.129851830854e+01,-2.094881629034e+02,5.440009872428e+00,-4.323784622472e+01,-2.092319474382e+02,5.434933925989e+00,-1.939327916174e+00,2.562154652669e-01,-5.075946439047e-03
"                4582",-4.131337822179e+01,-2.095525430810e+02,5.401976197077e+00,-4.325263903907e+01,-2.092963348129e+02,5.397007037512e+00,-1.939260817288e+00,2.562082681061e-01,-4.969159564603e-03
"                4583",-4.132214655634e+01,-2.095971339373e+02,5.374949644382e+00,-4.326138180283e+01,-2.093409450441e+02,5.370098801561e+00,-1.939235246494e+00,2.561888932616e-01,-4.850842821065e-03
"                4584",-4.132502965656e+01,-2.096170619278e+02,5.358760950198e+00,-4.326401813496e+01,-2.093609174827e+02,5.354050044657e+00,-1.938988478403e+00,2.561444451368e-01,-4.710905541611e-03
"                4585",-4.132202206954e+01,-2.096115781729e+02,5.356285956610e+00,-4.326098714060e+01,-2.093554717790e+02,5.351734182033e+00,-1.938965071060e+00,2.561063938517e-01,-4.551774577540e-03
"                4586",-4.131753249078e+01,-2.095938407237e+02,5.369195366239e+00,-4.325648433205e+01,-2.093377557077e+02,5.364798549673e+00,-1.938951841267e+00,2.560850159347e-01,-4.396816566623e-03
"                4587",-4.131207289557e+01,-2.095696215454e+02,5.399850992135e+00,-4.325097474780e+01,-2.093135946423e+02,5.395611019510e+00,-1.938901852225e+00,2.560269030745e-01,-4.239972624486e-03
"                4588",-4.130196114739e+01,-2.095329233900e+02,5.446616756216e+00,-4.324098503734e+01,-2.092769514675e+02,5.442516144590e+00,-1.939023889954e+00,2.559719225020e-01,-4.100611626207e-03
"                4589",-4.128291056823e+01,-2.094688893661e+02,5.505038939800e+00,-4.322205804532e+01,-2.092129795803e+02,5.501105978173e+00,-1.939147477088e+00,2.559097858481e-01,-3.932961627789e-03
"                4590",-4.125759102054e+01,-2.093748412448e+02,5.567964930286e+00,-4.319681986727e+01,-2.091189931265e+02,5.564143951902e+00,-1.939228846725e+00,2.558481183353e-01,-3.820978383630e-03
"                4591",-4.123376305297e+01,-2.092669261586e+02,5.631518400294e+00,-4.317315531169e+01,-2.090111240061e+02,5.627800140820e+00,-1.939392258717e+00,2.558021524859e-01,-3.718259473600e-03
"                4592",-4.121717428000e+01,-2.091585289222e+02,5.693303538666e+00,-4.315669219655e+01,-2.089027461949e+02,5.689655638479e+00,-1.939517916550e+00,2.557827272842e-01,-3.647900186669e-03
"                4593",-4.120508601737e+01,-2.090546288797e+02,5.751861933012e+00,-4.314482909359e+01,-2.087988428285e+02,5.748289459351e+00,-1.939743076224e+00,2.557860512475e-01,-3.572473660731e-03
"                4594",-4.119450649277e+01,-2.089527868052e+02,5.807341672098e+00,-4.313444516673e+01,-2.086969362349e+02,5.803821878904e+00,-1.939938673967e+00,2.558505702222e-01,-3.519793194553e-03
"                4595",-4.118463148176e+01,-2.088478257019e+02,5.860113482069e+00,-4.312488433523e+01,-2.085918945237e+02,5.856582198796e+00,-1.940252853470e+00,2.559311782098e-01,-3.531283273139e-03
"                4596",-4.117460915045e+01,-2.087361017440e+02,5.906288487307e+00,-4.311507420104e+01,-2.084800389312e+02,5.902698660321e+00,-1.940465050590e+00,2.560628128147e-01,-3.589826986752e-03
"                4597",-4.116835929446e+01,-2.086291586930e+02,5.938115017373e+00,-4.310913695687e+01,-2.083729180196e+02,5.934502192661e+00,-1.940777662415e+00,2.562406733990e-01,-3.612824711644e-03
"                4598",-4.116809088091e+01,-2.085373244888e+02,5.953964494395e+00,-4.310909962180e+01,-2.082809303639e+02,5.950284710044e+00,-1.941008740885e+00,2.563941248693e-01,-3.679784350963e-03
"                4599",-4.117020202719e+01,-2.084518297810e+02,5.954231566970e+00,-4.311144300086e+01,-2.081951873825e+02,5.950486400397e+00,-1.941240973673e+00,2.566423985573e-01,-3.745166572812e-03
"                4600",-4.117423545147e+01,-2.083723388650e+02,5.942366729961e+00,-4.311565352752e+01,-2.081154960987e+02,5.938518109862e+00,-1.941418076047e+00,2.568427662906e-01,-3.848620099695e-03
"                4601",-4.118109451765e+01,-2.083039389269e+02,5.919027441296e+00,-4.312260558381e+01,-2.080469107290e+02,5.915074594410e+00,-1.941511066157e+00,2.570281978683e-01,-3.952846886229e-03
"                4602",-4.119111700918e+01,-2.082513582738e+02,5.884131731975e+00,-4.313267390364e+01,-2.079941687705e+02,5.880069639138e+00,-1.941556894461e+00,2.571895033250e-01,-4.062092836901e-03
"                4603",-4.120103133257e+01,-2.082066514166e+02,5.840840741838e+00,-4.314257588964e+01,-2.079493133105e+02,5.836668246401e+00,-1.941544557074e+00,2.573381061030e-01,-4.172495436931e-03
"                4604",-4.121155577518e+01,-2.081745856213e+02,5.796264977899e+00,-4.315302811182e+01,-2.079171227095e+02,5.791985903377e+00,-1.941472336639e+00,2.574629117490e-01,-4.279074521861e-03
"                4605",-4.122214246887e+01,-2.081560629119e+02,5.753945674825e+00,-4.316353161475e+01,-2.078985090368e+02,5.749564699254e+00,-1.941389145872e+00,2.575538751442e-01,-4.380975571026e-03
"                4606",-4.122826024337e+01,-2.081288140069e+02,5.712040663065e+00,-4.316954260929e+01,-2.078711720663e+02,5.707605646202e+00,-1.941282365920e+00,2.576419406044e-01,-4.435016863503e-03
"                4607",-4.122981322864e+01,-2.080964239244e+02,5.672376922582e+00,-4.317101718778e+01,-2.078387180778e+02,5.667901864730e+00,-1.941203959146e+00,2.577058465948e-01,-4.475057851769e-03
"                4608",-4.122772564370e+01,-2.080727824569e+02,5.636308411914e+00,-4.316887576178e+01,-2.078150496648e+02,5.631806341612e+00,-1.941150118079e+00,2.577327920906e-01,-4.502070302498e-03
"                4609",-4.122435091799e+01,-2.080686405849e+02,5.606272599924e+00,-4.316547486556e+01,-2.078108626403e+02,5.601746673228e+00,-1.941123947567e+00,2.577779446716e-01,-4.525926696075e-03
"                4610",-4.121794715332e+01,-2.080686014723e+02,5.584530225566e+00,-4.315907925544e+01,-2.078107813185e+02,5.579981053948e+00,-1.941132102112e+00,2.578201538202e-01,-4.549171618554e-03
"                4611",-4.120885370524e+01,-2.080613495108e+02,5.569376988647e+00,-4.315005713367e+01,-2.078034867097e+02,5.564798644062e+00,-1.941203428437e+00,2.578628010735e-01,-4.578344585664e-03
"                4612",-4.119696637895e+01,-2.080451158252e+02,5.563253959029e+00,-4.313821345952e+01,-2.077871876339e+02,5.558678767133e+00,-1.941247080567e+00,2.579281912885e-01,-4.575191895204e-03
"                4613",-4.118352665997e+01,-2.080265397583e+02,5.571652744672e+00,-4.312488307522e+01,-2.077685352418e+02,5.567069753216e+00,-1.941356415246e+00,2.580045164793e-01,-4.582991456422e-03
"                4614",-4.116746005989e+01,-2.080065036102e+02,5.596289272101e+00,-4.310895375628e+01,-2.077484342756e+02,5.591709987787e+00,-1.941493696392e+00,2.580693346285e-01,-4.579284313913e-03
